#{"t_start": 1638949857.8711305, "env_id": "Rummy-v0"}
r,l,t
0.068182,15,24.416533
50.060606,16,24.448123
50.295455,14,24.475384
0,18,24.511059
0,15,24.540255
0.396465,16,24.570837
0,15,24.599394
0,16,24.629967
0,14,24.656256
0,17,24.688472
0,19,24.724399
0.007576,15,24.752776
0,18,24.786986
0,17,24.8184
50.318182,15,24.845902
0,14,24.879074
0,20,24.917947
0,15,24.946667
0,15,24.975743
0,14,25.002394
50.166667,15,25.031015
0.015152,15,25.06002
0,17,27.003695
0,14,27.02854
50.121212,14,27.059173
0.068182,18,27.090086
0.113636,16,27.118099
0.265152,17,27.148219
50.022727,17,27.181374
0,13,27.20678
0,13,27.233404
0,14,27.257305
0.69697,16,27.28547
0,16,27.313265
0,16,27.340757
50.30303,17,27.370373
0.037879,18,27.399754
0,18,27.431525
0,16,27.459902
0,16,27.48613
0,16,27.517365
0.378788,17,27.550397
50.237374,14,27.57696
0.106061,19,27.614067
0,16,27.645082
0,19,27.681272
0.060606,15,27.710338
0,18,27.744742
52.19697,18,27.779618
0,15,27.808375
50.058081,15,27.837236
0,16,27.869524
0.022727,14,27.899195
0.007576,17,27.932359
0,15,27.962971
0,5,27.972589
0,13,27.997552
51.333333,16,28.027707
0,17,28.060696
0.090909,16,28.0912
0,16,28.122663
0,19,28.159509
0.09596,15,28.188394
0,20,28.22837
50.272727,15,28.259069
0,16,28.290523
0.166667,14,28.317526
0,16,28.348259
0,15,28.377172
0.393939,14,28.404139
0,15,28.432746
0,16,28.463562
0,15,28.4925
0.159091,16,28.52346
0.30303,16,28.554518
0,18,28.592924
0,17,28.632859
51.159091,14,28.666766
0,15,28.697292
50.613636,17,28.735206
0,14,28.76822
0,18,28.808681
0.060606,17,28.844376
0,14,28.875324
0,14,28.904248
0,18,28.942461
0,13,28.976495
0,13,29.014271
0,17,29.048847
0,15,29.083352
0,15,29.115344
0.340909,16,29.147176
0,17,29.179878
0,13,29.205116
50.416667,17,29.237197
0.05303,16,29.268435
0,14,29.298418
0,16,29.331497
50.106061,15,29.363697
0.007576,19,29.404979
50.356061,17,29.438646
0.222222,14,29.465405
0,8,29.480561
0,17,29.512524
50.159091,15,29.541061
0,12,29.563624
0.484848,15,29.591988
0.280303,15,29.620468
0,17,29.653036
0,16,29.683105
0.181818,14,29.709733
0,13,29.73456
0,14,29.761333
50.14899,15,29.790015
0,17,29.821649
0,16,29.851699
0.098485,17,29.88343
0,14,29.909589
0,16,29.938934
0,19,29.974389
0,14,30.00112
0,2,30.005101
0.030303,15,30.0337
0,16,30.063872
0,17,30.096106
51.896465,15,30.124702
0,14,30.151327
50.280303,14,30.178389
0,17,30.210386
0.068182,13,30.234717
0.671717,14,30.261049
0,19,30.296602
0,17,30.328529
50.772727,13,30.353059
50.795455,18,30.386875
50.313131,15,30.415251
0,16,30.445419
0,19,30.48074
0,16,30.510857
0,15,30.53981
0,17,30.57218
0.045455,14,30.598487
0.229798,12,30.621353
0,16,30.651974
0,14,30.678584
50.295455,16,30.70871
0.007576,20,30.746389
50.719697,20,30.784182
0,16,30.813884
0.113636,19,30.847989
0.045455,16,30.878101
0,16,30.907573
0.007576,14,30.933878
50.083333,17,30.965865
0.219697,12,32.824672
0,15,32.849881
0.252525,17,32.877864
0.126263,18,32.907689
0.007576,18,32.938118
50.212121,13,32.96038
0,16,32.986945
0,14,33.009507
0.207071,16,33.036846
0.032828,18,33.066957
0,18,33.096481
0,16,33.123178
0,16,33.14933
0.121212,16,33.175447
0.022727,17,33.203359
0,15,33.228322
50.515152,14,33.250109
0.176768,13,33.274877
50.030303,15,33.303364
0,15,33.332464
0.189394,19,33.368414
50.868687,20,33.406503
0.015152,19,33.442956
0,17,33.475215
0.090909,6,33.487051
0.075758,14,33.513557
0,14,33.540502
50.643939,16,33.571254
0,17,33.603452
50.575758,15,33.631911
0,14,33.659112
0,6,33.670868
0,14,33.697644
0.378788,16,33.728807
0,19,33.765307
0,15,33.793731
0,17,33.826142
0,13,33.851407
0.106061,14,33.878345
0.333333,14,33.905248
0.106061,14,33.932338
1.030303,19,33.968663
0,15,33.997225
50.143939,14,34.02391
0.090909,11,34.045001
0.007576,15,34.073559
0,16,34.103867
0.151515,18,34.137921
0.19697,20,34.176311
0.151515,13,34.201428
0,14,34.228222
0,14,34.254905
0,20,34.293382
0,15,34.322575
50.075758,18,34.356664
0,14,34.383608
0,4,34.391556
0,18,34.425794
50.356061,15,34.454232
0,17,34.486872
0,16,34.5171
0,19,34.553067
0,14,34.579642
1.30303,21,34.619536
50.189394,15,34.648441
0.189394,14,34.675376
0,15,34.703775
50.984848,14,34.730352
0,18,34.764322
0,15,34.792696
50.522727,15,34.819555
0,16,34.846726
0.073232,20,34.882767
0.093434,16,34.910805
0,18,34.942803
0,16,34.972138
50.565657,15,35.004437
0,16,35.039114
0,17,35.075377
0,14,35.102609
0,16,35.13326
0.590909,18,35.167388
0,3,35.173327
0,20,35.211653
0.146465,17,35.244219
0,16,35.274987
50.060606,15,35.303794
50.25,14,35.330721
0,16,35.36146
0.121212,15,35.390305
0.159091,13,35.415319
0,15,35.444076
50.065657,19,35.480545
50.257576,16,35.511151
0.106061,16,35.541827
0,16,35.572979
0,17,35.605364
0,16,35.63589
0,15,35.664596
0.666667,18,35.698516
0,16,35.729028
0,16,35.759207
0.159091,16,35.789369
50.247475,18,35.822131
51.916667,16,35.850694
0.075758,21,35.889069
0.227273,19,35.924371
0,18,35.958718
0,15,35.987624
0,15,36.016384
0,16,36.047163
50.765152,15,36.076252
0,18,36.110389
0,13,36.135336
0.318182,17,36.167666
0,17,36.200062
0,18,36.234196
50.060606,15,36.263038
50.204545,17,36.296329
0.070707,15,36.325391
0.25,17,36.35785
50.515152,16,36.388557
0.020202,21,36.429131
0,14,36.455855
50.744949,16,36.486456
0.060606,17,36.518516
0,18,36.552752
50.954545,15,36.581883
0.090909,16,36.612714
0,14,36.639648
50.015152,15,38.516988
0,17,38.545356
50.219697,15,38.571783
0,17,38.601264
0,18,38.631649
0,17,38.660762
0,20,38.69408
0.005051,15,38.718771
0,15,38.744157
0,17,38.771993
0,15,38.797549
0,16,38.824658
0,17,38.853586
0,18,38.884985
0,17,38.91476
0.090909,21,38.952301
0.136364,17,38.981196
0,17,39.009839
0,12,39.031144
50.227273,15,39.056638
50.103535,14,39.080249
0,17,39.109493
0.005051,16,39.140039
0,17,39.172762
0,16,39.203492
0,18,39.237644
0,16,39.26843
50.568182,17,39.300664
0,16,39.330905
50.739899,16,39.362017
50.691919,19,39.398398
0,17,39.430499
50.550505,14,39.457205
0,18,39.491361
50.025253,18,39.52616
50.19697,17,39.558389
50.022727,16,39.589005
0,18,39.622987
0.159091,17,39.655286
50.727273,12,39.678672
0,18,39.712518
0,17,39.744928
0,16,39.775882
0,18,39.810323
0,15,39.838481
50.825758,17,39.87038
0.030303,16,39.900402
50.181818,17,39.932928
0.060606,15,39.962093
0,17,39.994256
0,16,40.02448
50.25,20,40.062998
50.113636,19,40.099324
0,13,40.123788
50.292929,15,40.15271
51.030303,14,40.179353
0.227273,13,40.204473
0,12,40.227196
0.113636,19,40.263055
50.007576,17,40.295864
50.045455,14,40.322466
0.075758,16,40.353117
50.189394,15,40.381716
0,13,40.407131
0,16,40.437881
0.393939,15,40.466276
0.227273,18,40.500374
0.272727,17,40.532505
0,18,40.566757
50.636364,18,40.600918
0,14,40.627461
0,17,40.659042
0,16,40.693645
0.05303,14,40.723651
0.068182,15,40.756263
0,15,40.788856
0,16,40.823646
0.116162,20,40.866676
0,14,40.896739
0.159091,18,40.935324
0,18,40.970186
50.239899,12,40.99366
0.10101,13,41.018805
0.151515,20,41.056681
0,14,41.08481
0.219697,18,41.119305
50.169192,15,41.148008
0,11,41.168942
0.310606,13,41.193689
50.136364,15,41.221906
0.073232,22,41.263917
0,21,41.30444
50.022727,19,41.341847
0,17,41.374536
0,19,41.411104
0,18,41.445975
0,15,41.475225
0,14,41.502674
0,14,41.530073
50.090909,18,41.564836
0,18,41.59891
0,16,41.629197
0.333333,14,41.656059
50.810606,16,41.686849
50.671717,14,41.713232
50.045455,15,41.741929
0.10101,15,41.771009
0,12,41.793839
0.121212,17,41.827023
0,17,41.860517
0,15,41.889534
50.159091,15,41.918356
50.25,14,41.945194
0,16,41.976312
0.863636,19,42.012983
0,20,42.051858
0,15,42.080701
0,19,42.116645
50.34596,15,42.146026
0.060606,18,42.180314
50.219697,15,42.208977
0,14,42.235985
50.126263,14,42.262505
0,17,42.295112
0,15,42.323784
0,17,42.356088
50.242424,16,44.226707
0.537879,15,44.252628
0.159091,17,44.282311
0.363636,20,44.316562
0,17,44.345846
0.121212,13,44.367995
0,18,44.398493
0.027778,20,44.431906
0.176768,16,44.459203
0.045455,16,44.486384
0.106061,16,44.512765
50.492424,17,44.541913
0.212121,15,44.567415
0.022727,18,44.59778
0.113636,15,44.622784
50.037879,15,44.648149
0,17,44.676587
50.242424,13,44.697626
0,18,44.727851
0.204545,15,44.752586
0.19697,17,44.78172
50.090909,14,44.80487
0,14,44.827617
0,19,44.857438
0,14,44.879813
51.0,13,44.901352
0.29798,16,44.92677
50.015152,14,44.949398
0.181818,18,44.978245
50.590909,14,45.005022
0,15,45.034198
0.037879,14,45.060857
0.090909,18,45.095284
0.290404,17,45.128015
0,16,45.158893
0.037879,17,45.191784
50.833333,16,45.222134
0,15,45.251493
0.035354,19,45.288263
0.333333,18,45.322812
51.083333,17,45.355762
0,16,45.386338
0,17,45.419605
0,5,45.429385
0.227273,19,45.466137
0.128788,18,45.500513
0,15,45.529057
50.484848,17,45.561209
50.484848,12,45.584357
0,18,45.618418
0,15,45.647485
0,15,45.676541
0,17,45.709386
0,6,45.721164
0.045455,17,45.754016
0,17,45.786172
0.090909,17,45.818964
51.116162,17,45.848994
50.734848,18,45.880942
0.313131,13,45.904058
0.090909,18,45.936643
0.25,20,45.974492
0,15,46.003489
50.068182,17,46.036312
0.80303,17,46.068387
0,14,46.095492
0,18,46.130179
0,15,46.158874
0.060606,17,46.191403
50.060606,19,46.227767
0,15,46.256438
0,16,46.287077
50.328283,15,46.31641
0.022727,16,46.350839
0.128788,18,46.38949
0,14,46.419481
0,16,46.454003
0,15,46.485788
0,17,46.522229
0,14,46.55253
0,17,46.589142
0,17,46.62623
0.613636,15,46.659072
0,16,46.693785
0.007576,15,46.726819
0,17,46.764061
50.090909,17,46.800982
0,17,46.837811
50.090909,15,46.866161
50.030303,14,46.89209
50.090909,14,46.918483
50.590909,18,46.951546
50.14899,17,46.984025
0,19,47.019936
50.131313,19,47.056262
0,17,47.08805
0,17,47.120364
0,16,47.149482
0,14,47.176079
50.669192,19,47.211796
0,16,47.242249
0,19,47.278702
51.583333,15,47.307096
0,17,47.339488
0,17,47.371419
